Source,IMD,,,,,,,,,,,,,,
State,District,Year,January,February,March,April,May,June,July,August,September,October,November,December,Annual Total
Nagaland,Mon,2009,N.A.,6.2,41,90.6,97.8,145.9,N.A.,N.A.,164,118.4,31,N.A.,N.A.
Nagaland,Mon,2010,0.5,7.1,9,N.A.,N.A.,N.A.,N.A.,N.A.,282.5,N.A.,N.A.,N.A.,N.A.
Nagaland,Phek,2004,2.2,2.8,7,275.6,126.7,215.8,450,224.5,253.9,205.3,17,0,1780.8
Nagaland,Phek,2005,2.4,29.8,143.8,61.9,227.4,294.2,235,161,108.2,166.2,4.4,23.4,1457.7
Nagaland,Phek,2006,0,15.6,7.8,127.2,109,232.2,211.4,100.2,281.4,76.6,21.8,0,1183.2
Nagaland,Phek,2007,0,81,6.8,88.4,200.4,306.4,325.4,213.4,217.8,185.1,64.2,13.8,1702.7
Nagaland,Phek,2008,40,10,43.6,31.8,189,353.6,169.6,225.6,143,131.8,0.4,5.8,1344.2
Nagaland,Phek,2009,1.4,6.8,9.6,57.8,164.4,157.2,182.2,273.8,84.8,109.4,1.2,0,1048.6
Nagaland,Phek,2010,0,0.6,0,0,109.5,339.8,253.6,288,212.6,193,5.8,0,1402.9
Nagaland,Tuensang,2004,24.8,N.A.,4.2,4.3,63.9,116.2,171.9,102,122.3,85,7.6,1.6,N.A.
Nagaland,Tuensang,2005,N.A.,2.1,49.8,25.1,78,76.4,118.9,86.5,66.4,105,N.A.,3.8,N.A.
Nagaland,Tuensang,2006,0,1.6,0,37.2,58.8,130.9,173.2,49.6,83.2,44,5.5,0,584
Nagaland,Tuensang,2007,0.1,0,10.2,43,105.2,111.4,257.8,152.6,167.9,N.A.,45.6,30,N.A.
Nagaland,Tuensang,2008,33.4,3.8,5,21,26.2,197,138.2,134.9,48.9,91.4,0,2.3,702.1
Nagaland,Tuensang,2009,0,3.5,13.7,29.7,64.2,115.4,184.5,207.3,128.9,74.2,0,0,821.4
Nagaland,Tuensang,2010,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
NCT of Delhi,Delhi,2009,4,5.5,8.4,4.5,31.4,16.6,119,156.3,192.9,2,17.5,1.9,560
NCT of Delhi,Delhi,2010,4.5,18.8,0,0.2,2.3,4.2,173.1,464.4,359.7,8.9,16.2,3.7,1056
Orissa,Angul,2004,7.2,14.5,26.5,69.2,59.9,131.9,396.5,390.4,123.1,96.6,0,0,1315.8
Orissa,Angul,2005,25.8,1.2,30.7,10.8,49.5,303.7,685.5,192,223.6,246.6,3.9,0.1,1773.4
Orissa,Angul,2006,0,0,20,15.6,97.7,122.7,303.4,598.1,183.8,18,20.9,0,1380.2
Orissa,Angul,2007,0.2,14.7,3.9,28.4,43.1,234.8,258.5,214.5,402.3,29,5.7,0,1235.1
Orissa,Angul,2008,53,6.2,10.8,36.1,30.2,413.8,294.6,311.7,379.9,10.4,1.1,0,1547.8
Orissa,Angul,2009,0,0,1.2,0,54,69.4,645,320.3,109,112.9,30.8,0,1342.6
Orissa,Angul,2010,1.7,0.2,19.9,2.5,96,109.8,216.7,221.9,194.9,76.8,7.2,35.5,983.1
Orissa,Balasore,2004,0,3.1,7.6,93.3,76.6,316.3,262.6,361.7,227.4,257.3,0.1,0,1606.0
Orissa,Balasore,2005,14.8,6.5,81.1,64.1,113.5,199.4,340.2,237.5,535.5,509.9,0,2.5,2105.0
Orissa,Balasore,2006,0,0,29.5,27.4,96,257.5,366.3,499.4,443.4,21.9,23.4,0,1764.8
Orissa,Balasore,2007,5.3,90.8,17.7,37.1,106.2,285.2,471.6,582.3,536.1,59.6,36.4,0,2228.3
Orissa,Balasore,2008,78.3,27.2,15.6,44,97.6,657.2,288.9,265.7,305.4,15.4,0.1,0,1795.4
Orissa,Balasore,2009,0,0,16.1,3.6,207.1,74.5,387.5,275,297.6,201,24.5,0,1486.9
Orissa,Balasore,2010,0.2,2.3,14.6,2.8,204.9,187.9,266.6,183.4,302.6,209.1,10.4,27.9,1412.7
Orissa,Bodhgarh,2004,8.5,0,5.3,32.9,50.8,241.4,501.8,330.3,144.9,74.6,0,0,1390.5
Orissa,Bodhgarh,2005,35,7,0,0,2.3,105.1,572.2,286.7,298.7,158.7,13,0,1478.7
Orissa,Bodhgarh,2006,0,0,0,22.7,88.3,174.5,425.1,786.8,154,11,20.7,0,1683.1
Orissa,Bodhgarh,2007,0,8,0,0,49.3,436.2,243.7,208.8,433.8,8,0,0,1387.8
Orissa,Bodhgarh,2008,16.2,16.2,8.6,21.9,0,419.5,308.9,365.7,344.5,16,0,0,1517.5
Orissa,Bodhgarh,2009,0,0,0.2,0,3.3,66.7,651.1,384.2,154.1,25.5,21.8,0,1306.9
Orissa,Bodhgarh,2010,2.3,0,0,0,61.6,151.5,271.2,260.6,225.3,74.5,19.5,24.9,1091.4
Orissa,Bolangir,2004,4.6,21.5,0,64.5,18.6,253.1,352.2,221,108.8,84.4,0,0,1128.7
Orissa,Bolangir,2005,51.2,16.5,2,0,23,121.2,423.1,141.9,233.8,120.3,2.8,4.1,1139.9
Orissa,Bolangir,2006,0,0,36.4,25.8,119.6,138.7,535.8,588.5,135.8,21.9,13.2,0,1615.7
Orissa,Bolangir,2007,0,11.2,0,17,23.6,288.6,220.4,355.9,294.7,33.8,0,0,1245.2
Orissa,Bolangir,2008,51.3,2.3,0,18.8,0,226.2,359.4,589.1,526.7,16.2,0,0,1790.0
Orissa,Bolangir,2009,0,0,0,0,28.2,88.7,943.7,370.1,129.9,52.1,33.6,0,1646.3
Orissa,Bolangir,2010,10.7,0,0,0.6,35.4,76.8,426.4,252.9,296.5,73.9,15.2,30.7,1219.1
Orissa,Cuttack,2004,6.7,16.5,3.2,72,40,153.3,276,257,200.5,238,0.2,0,1263.4
Orissa,Cuttack,2005,18.7,0.3,60.4,46.1,78.3,149.5,603,226.8,459.5,310.1,19.5,1.8,1974.0
Orissa,Cuttack,2006,0.3,0,53.7,43.9,182.9,178.6,352.8,683.3,322.2,28.9,17.5,0,1864.1
Orissa,Cuttack,2007,0,76.2,11.5,8.4,137.5,254.6,232.7,499.6,630.8,57.3,2.4,0,1911.0
Orissa,Cuttack,2008,71.1,5.4,9.3,50.3,87.4,436.8,321.9,410.9,479.6,17,0,0,1889.7
Orissa,Cuttack,2009,0,0,0.4,1,118,88.3,712.9,417.5,259.7,243.2,35.3,0,1876.3
Orissa,Cuttack,2010,8.4,0,15.7,0,116.4,291.8,327.1,302.5,211.7,202.6,34.6,46.9,1557.7
Orissa,Deogarh,2004,1.9,8.5,0.7,0.8,23,77.9,307.6,427.6,103,60.3,0,0,1011.3
Orissa,Deogarh,2005,48.5,3.1,21.3,0,35.8,293.5,370.7,155.7,137,126.6,0,24.9,1217.1
Orissa,Deogarh,2006,0,0,25.6,4.7,87.8,115.1,263.1,466.4,133.6,12.1,8.6,0,1117.0
Orissa,Deogarh,2007,0,72.4,15.7,25.5,35.1,130.7,400.4,315.4,435.9,25,5.4,0,1461.5
Orissa,Deogarh,2008,2.5,5.8,0,14.1,28.9,369.3,320.3,321.6,214.3,9.2,0.7,0,1286.7
Orissa,Deogarh,2009,0,0,0,0,39.1,66.8,455,244.5,58.9,92.3,21.9,0,978.5
Orissa,Deogarh,2010,2.4,1.7,4.1,0,72.1,148,255.4,288.2,121.3,35.2,0.5,22.9,951.8
Orissa,Dhenkanal,2004,0,0,0,60,40.2,159.2,320.2,251.9,111.4,131.3,0,0,1074.2
Orissa,Dhenkanal,2005,33,2,30.7,15.7,70.3,177.1,645.3,204.8,360.8,306,7,0,1852.7
Orissa,Dhenkanal,2006,0,0,51.7,34.3,149.7,108.1,343.2,609.1,242.7,26,6.8,0,1571.6
Orissa,Dhenkanal,2007,0,22.4,1.7,6.2,44.4,248.5,241,266.8,413.9,39.2,5.9,0,1290.0
Orissa,Dhenkanal,2008,54.3,5.6,4,24.3,73.2,259.9,284.1,329.9,292.9,19.2,0,0,1347.4
Orissa,Dhenkanal,2009,0,0,3.8,0.1,91.6,52.2,761.9,246.8,146.2,164.1,28.1,0,1494.8
Orissa,Dhenkanal,2010,0.3,0,12.4,3,114.4,172.1,223.4,257.9,199,102.8,22.5,48.4,1156.2
Orissa,Gajapati,2004,23.5,22.5,18.9,160.1,51.2,151.9,238.3,159.5,154.8,240.5,7.4,0,1228.6
Orissa,Gajapati,2005,12.4,2.1,39,58.3,56.8,104,184.6,149.4,483.9,190.8,43.7,0.4,1325.4
Orissa,Gajapati,2006,0,0,53.8,66.7,117.2,168.1,344.7,431.4,363.7,24.9,13.9,0,1584.4
Orissa,Gajapati,2007,0,6.8,20.5,46.5,147,321.2,114.8,268,290.4,142,3.8,0,1361.0
Orissa,Gajapati,2008,31,46.5,87.8,61.6,124.3,88,261.3,255.2,279.4,34.5,11.2,0,1280.8
Orissa,Gajapati,2009,0,0,14.8,26.3,41.7,142.9,348.9,236.9,157.8,91,43.2,0.1,1103.6
Orissa,Gajapati,2010,32.9,5.5,11.7,27.6,129.4,120.6,234.2,277.7,191.7,273.1,91.6,77.5,1473.5
Orissa,Ganjam,2004,6.5,33.2,18.3,97.6,19.2,86.8,239.5,155.2,128,200.2,0,0,984.5
Orissa,Ganjam,2005,40.3,0,29.2,18.7,44.4,100.2,224.2,153.2,378.3,292.4,60.2,1,1342.1
Orissa,Ganjam,2006,1.5,0,57.8,27.1,100.3,174.7,422.2,394.7,232.1,63.8,23.3,0,1497.5
Orissa,Ganjam,2007,0,32.1,20.7,7.6,81,270.2,118.9,317.7,352.2,83,1.2,0,1284.6
Orissa,Ganjam,2008,14.2,19.3,34.7,32,68.8,178.4,206.6,298.2,270.1,28.7,23.7,0,1174.7
Orissa,Ganjam,2009,0,0,8.6,7.3,81.1,99.5,476.9,207.1,129,164.8,89.4,0,1263.7
Orissa,Ganjam,2010,58.5,2.1,7.8,3.8,145.1,194.6,140.6,323.4,195.2,264.3,134.4,87.6,1557.4
Orissa,Jagatsinghpur,2004,3.6,7.6,0.1,100.5,51.2,92.1,257.9,488.3,177.6,240.3,0.1,0,1419.3
Orissa,Jagatsinghpur,2005,27,0,81.3,20.1,24.5,173.8,330.8,205.8,492.4,457.2,20,2.5,1835.4
Orissa,Jagatsinghpur,2006,3.9,0,11.4,8.2,138.4,152.1,432.1,794.3,246.7,73.4,10.8,0,1871.3
Orissa,Jagatsinghpur,2007,0,70.2,2.2,10,115.9,206.7,151.7,673.7,462.1,70.6,3.2,0,1766.3
Orissa,Jagatsinghpur,2008,31.2,60.3,7.3,130.3,68,407,321.9,370.9,492.4,104.6,10.4,0,2004.3
Orissa,Jagatsinghpur,2009,0,0,0.1,18.4,264.7,52.5,698.2,299.8,245.3,90.1,32.3,0,1701.4
Orissa,Jagatsinghpur,2010,1.2,0.2,0,0,126.7,177.1,201.2,312.6,167,398.6,64,40.3,1488.9
Orissa,Jajpur,2004,5.4,32.8,20.2,76.6,47.8,177.1,257.8,320.3,164,163.5,0,0,1265.5
Orissa,Jajpur,2005,26.5,0.2,47.8,44.1,69,188,439.2,234.6,264.2,215.2,3.1,0,1531.9
Orissa,Jajpur,2006,0,0,35.1,31.2,114.1,320.3,268.1,506.9,464.2,23.4,41.5,0,1804.8
Orissa,Jajpur,2007,0,54.2,64.1,41.5,98,195.5,268.1,381.5,556.4,75.9,23.3,0,1758.5
Orissa,Jajpur,2008,68.3,3.8,3.9,36.7,62.9,430.7,233.3,254.7,570,24.3,0,0,1688.6
Orissa,Jajpur,2009,0,0,1.5,3.2,167.3,78.9,557.9,414.3,235.3,206.2,8.5,0,1673.1
Orissa,Jajpur,2010,0.7,0.3,32.3,14.7,129.9,208.9,145.5,279.4,212.3,179,40.6,39.1,1282.7
Orissa,Jharsuguda,2004,16.8,5.4,6.5,56.3,8.9,141.8,371.6,679.1,135.9,99.8,0,0.3,1522.4
Orissa,Jharsuguda,2005,29.2,10,4.7,6,13.4,317.8,500.5,261.3,129.5,110.3,4.7,44.8,1432.2
Orissa,Jharsuguda,2006,0,0,51.5,31.3,56.6,138,466.1,457,104.2,26.5,2.5,0,1333.7
Orissa,Jharsuguda,2007,0,73.8,0.3,0.6,36,189.7,386.6,405,352.8,44.5,35.6,0,1524.9
Orissa,Jharsuguda,2008,38.2,24.5,8.3,13.8,15.6,332.9,438,493.8,351.3,39.3,16.3,0,1772.0
Orissa,Jharsuguda,2009,0,0,0,1.7,43.9,34.1,535.2,271.4,69.2,135.9,13.4,0,1104.8
Orissa,Jharsuguda,2010,0.6,1.8,0,0,30.9,198.1,291,311,131.5,55.9,6.7,41.1,1068.6
Orissa,Kalahandi,2004,0,18,0,17.2,16.1,407.5,348.3,405.6,199.2,155.8,0,0,1567.7
Orissa,Kalahandi,2005,29.6,4.5,0,2.4,19.8,167.5,311.1,163.8,407.2,44.5,0,0,1150.4
Orissa,Kalahandi,2006,0,0,67.8,18.8,103.7,133.5,648,722.5,296.6,12.3,39.4,0,2042.6
Orissa,Kalahandi,2007,0,0,0,0.4,52.2,410,229.4,638.2,338.2,83.9,0,0,1752.3
Orissa,Kalahandi,2008,34.1,7.4,18.3,22.4,1.4,295.6,310.9,636.2,456.4,34,0,0,1816.7
Orissa,Kalahandi,2009,0,0,1.5,0,4.8,99.4,881.1,362.4,120.7,48.2,20.4,0,1538.5
Orissa,Kalahandi,2010,2.8,0,0.6,4.2,98.7,122,409.3,310,282.5,167.3,19,33.7,1450.1
Orissa,Kandhamal,2004,0,11,7.2,77.8,19.7,236.6,368.4,287.6,212.4,207.2,0,0,1427.9
Orissa,Kandhamal,2005,38.7,2.6,16.4,37.5,51.1,172.2,454.6,142.8,506.5,326,13.2,0.6,1762.2
Orissa,Kandhamal,2006,0,0,47.1,26.5,175.6,256.2,683.7,1059,253,11,34.6,0,2546.7
Orissa,Kandhamal,2007,0,12.4,1.8,20.1,106.1,454.4,198.6,507,456.8,42.6,10.2,0,1810.0
Orissa,Kandhamal,2008,47.2,3.8,54.4,43.2,9.3,224,249.1,486.7,613.9,42.9,3.6,0,1778.1
Orissa,Kandhamal,2009,0,0,0.2,0,51.2,115.3,878.9,274.4,232.5,108.6,39.7,0,1700.8
Orissa,Kandhamal,2010,18.2,0.4,0,3.8,123.4,154.6,385.8,340.1,403.9,152.8,64.9,51.8,1699.7
Orissa,Kendrapara,2004,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
Orissa,Kendrapara,2005,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
Orissa,Kendrapara,2006,0,0,0,0,131.5,220.2,310,543,274.3,23.7,8.3,0,1511.0
Orissa,Kendrapara,2007,0,30.3,0,7.7,127.3,185.7,204.8,404.8,468.5,84.7,18.7,0,1532.5
Orissa,Kendrapara,2008,27.3,4,5,52,101,428,168.3,254.3,508,83,0,0,1630.9
Orissa,Kendrapara,2009,0,0,0,2,179.7,58.7,667.3,209,360.3,164,35.7,0,1676.7
Orissa,Kendrapara,2010,0,0,0.3,0,81,92.7,238.3,123.7,196.3,384.3,35,27.3,1178.9
Orissa,Keonjhargarh,2004,0.5,10.1,7.1,76.5,39.1,249.9,240.1,346.8,150.4,117.5,0,0,1238.0
Orissa,Keonjhargarh,2005,22.7,2.1,36,43.1,98.6,409.6,455.1,163.4,631.6,254.9,0.2,11.2,2128.5
Orissa,Keonjhargarh,2006,0,0,21.1,35.7,152.9,177.8,317.9,545.6,285.5,38.2,34.8,0,1609.5
Orissa,Keonjhargarh,2007,3.1,90.1,25.1,42.4,88.9,288.4,454.9,436.8,396.6,27.5,66.6,0,1920.4
Orissa,Keonjhargarh,2008,62.2,6.6,9.2,30.8,103.6,570.8,303.6,293.4,362.7,15.4,2.7,0,1761.0
Orissa,Keonjhargarh,2009,0.2,0,6.4,2,145.4,84.4,461.2,307.9,151.3,162.9,23.7,1.6,1347.0
Orissa,Keonjhargarh,2010,0.5,0.4,19,19.4,111.3,152.7,251.2,255.5,226.3,108.1,11.2,41,1196.6
Orissa,Khurda,2004,7.1,2.2,0,70.5,46.7,97.8,315.1,210.5,136.4,209.2,0,0,1095.5
Orissa,Khurda,2005,31.1,0,52.4,43.2,41,114.5,356.1,200.3,196.5,209.4,19.9,0,1264.4
Orissa,Khurda,2006,0,0,40.2,7.5,101.5,202,385,559.2,280.3,50.2,21.2,0,1647.1
Orissa,Khurda,2007,0,46.9,0.1,25.4,96.5,302.7,161.5,259.1,513.1,76,6.9,0,1488.2
Orissa,Khurda,2008,24,59.3,5.3,37.9,71.9,318.1,303.7,332.4,354.7,40.5,9.4,0,1557.2
Orissa,Khurda,2009,0,0,0,11.1,68.5,120.9,614.8,300.4,171.4,146.4,82.6,0,1516.1
Orissa,Khurda,2010,5.4,1.8,1.1,0,160.3,207.1,193.4,327.3,215.4,198.9,55.3,57.7,1423.7
Orissa,Koraput,2004,0,0,14.2,48.5,83.8,367.8,361.7,375.2,184.5,200.2,13,0,1648.9
Orissa,Koraput,2005,10,0,0,26.3,25.3,246.2,340.1,347.9,451,303.3,31.7,0,1781.8
Orissa,Koraput,2006,0,0,43.1,110.2,132.9,225.2,783.8,972.8,680.7,69.1,17.8,0,3035.6
Orissa,Koraput,2007,0,0,0,31.1,37.5,847.3,281.7,520,441.5,189.3,2.7,0,2351.1
Orissa,Koraput,2008,0,10,110.6,48.7,58.5,244.3,327.5,560.8,386.1,40.2,3.8,0,1790.5
Orissa,Koraput,2009,0,0,2.7,3.4,53.8,100.2,491.8,318.8,142.3,150.7,48.2,5,1316.9
Orissa,Koraput,2010,27.8,11.7,5.6,23.7,58.1,136.3,471.6,277.9,378.3,160.1,76.3,18.3,1645.7
Orissa,Malkangiri,2004,0,0,0,28,36,358.5,282.2,444.7,170.5,204.8,0,0,1524.7
Orissa,Malkangiri,2005,20,0,0,28.1,30,146.2,191.1,186.8,579.4,266.6,26,0,1474.2
Orissa,Malkangiri,2006,0,0,4.4,94,76.5,103.6,512.3,816.6,443.2,5.4,180.6,0,2236.6
Orissa,Malkangiri,2007,0,0,0,48,119,301.4,209.1,348,356.4,397.7,0,0,1779.6
Orissa,Malkangiri,2008,0,19,64,9,22.3,160.1,441.2,232.6,123.4,52.4,0,0,1124.0
Orissa,Malkangiri,2009,0,0,0.2,0.8,15.6,44.6,409.6,274,132.2,31.6,45.4,0,954.0
Orissa,Malkangiri,2010,9.9,2,0,28.1,55,239.7,717,472.7,179.4,98,72.1,38.9,1912.8
Orissa,Mayurbhanj,2004,0,8.4,15.7,82.5,66.8,253.2,277.5,453.9,183.6,176.7,0,0,1518.3
Orissa,Mayurbhanj,2005,16.8,19.1,67.5,41.6,72.7,287.3,381.8,199.9,529.6,289.2,0,2.1,1907.6
Orissa,Mayurbhanj,2006,0,0,9.8,9.8,167.1,239.3,434.9,547.9,340.5,38.7,43.6,0,1831.6
Orissa,Mayurbhanj,2007,5.8,59.1,26.4,48.6,95.7,243,554.2,441,465.8,29.2,57.6,0,2026.4
Orissa,Mayurbhanj,2008,55.7,6.8,23.5,45,89.9,652.3,297.5,303.6,302.5,16.6,4.6,0,1798.0
Orissa,Mayurbhanj,2009,0,0,12.7,0.8,193.5,95.1,403.1,250.1,276.9,172.8,20.4,0.5,1425.9
Orissa,Mayurbhanj,2010,0,0.6,5.1,10.1,116.3,132.9,202.3,179.7,257.9,81.4,11.6,25.5,1023.4
Orissa,Nawapara,2004,22,0,0,91,15.7,318.3,299.6,214.7,92.7,62,0,0,1116.0
Orissa,Nawapara,2005,77,15,0,0,0,182,290,122.3,316.5,53.7,0,0,1056.5
Orissa,Nawapara,2006,0,0,29.2,2.8,71.4,144.9,627.7,714.6,113.1,0.9,8.3,0,1712.9
Orissa,Nawapara,2007,0,4.8,0,0,10.8,308.7,423.2,285.1,206.4,31.8,0,0,1270.8
Orissa,Nawapara,2008,13.1,1.5,0,22.1,0,168.3,223.6,316.2,431.2,4.9,0,0,1180.9
Orissa,Nawapara,2009,0,0,0,0,25.4,69.9,746.8,326.6,80.3,34.1,28.5,0,1311.6
Orissa,Nawapara,2010,0,0,0,0,15.2,73.9,307,199,186.3,80.7,2.3,37,901.4
Orissa,Nawarangpur,2004,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
Orissa,Nawarangpur,2005,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
Orissa,Nawarangpur,2006,0,0,19,28.5,84.8,194.4,771.8,618,552.8,6,110.3,0,2385.6
Orissa,Nawarangpur,2007,0,0,0,65.3,50.7,671.3,411.8,780.3,481.1,86.4,0,0,2546.9
Orissa,Nawarangpur,2008,16.3,30.5,30.3,31.7,96,296.5,492.7,682.7,356,29.3,0,0,2062.0
Orissa,Nawarangpur,2009,0,0,8.7,0,36.7,231.3,583.8,393.4,153.7,40.3,30.3,0,1478.2
Orissa,Nawarangpur,2010,7.3,14.5,14.3,55.4,113.8,77.6,568.5,624.9,482.3,260,51.1,33,2302.7
Orissa,Nayagarh,2004,0,40,18.1,65.2,35.8,141.3,501.3,215.6,132.3,229.8,0,0,1379.4
Orissa,Nayagarh,2005,30.3,0,47.3,46.5,38.3,142.1,583.6,290,265.7,250.5,24.3,1.8,1720.4
Orissa,Nayagarh,2006,0,0,43.2,15.7,138.9,201.5,423.5,456.4,207.1,17.6,31.4,0,1535.3
Orissa,Nayagarh,2007,0,53.2,1.1,18.9,87.6,429.2,170.4,313,420.2,37.3,0,0,1530.9
Orissa,Nayagarh,2008,49.8,10.9,10.9,79.9,33.3,328.8,392.8,433.8,463,0,2,0,1805.2
Orissa,Nayagarh,2009,0,0,2.3,0.3,49.8,112.7,861.1,229.4,167.9,172.3,41.1,0,1636.9
Orissa,Nayagarh,2010,21.7,12.6,4.7,5.5,178.9,281.9,253.4,353.5,306.3,194.3,51.9,62,1726.7
Orissa,Puri,2004,7.1,13,0.4,81,29.4,71.2,250.6,237.3,144.9,210.2,0,0,1045.1
Orissa,Puri,2005,13.6,0,41.6,21.3,33.9,97.2,293.5,180.5,401.4,369.5,16.2,1.3,1470.0
Orissa,Puri,2006,5,0,15.7,15.8,72.7,172.5,537.3,822.5,265.9,55.8,48.6,0,2011.8
Orissa,Puri,2007,0,71.2,13.7,0.5,75.5,230.5,117.4,429.4,389.3,115.1,11.1,0,1453.7
Orissa,Puri,2008,33.3,31,5.4,81.9,47,290.3,370,277,281.3,48.4,33,0,1498.6
Orissa,Puri,2009,0,0,0,5.4,120.6,74.2,639.4,245.3,266.6,155.6,43.2,0,1550.3
Orissa,Puri,2010,0.8,3.5,0.3,0,146.1,168.2,182.3,391.6,245.2,270.1,108.2,59.7,1576.0
Orissa,Rayagada,2004,16.7,19,5.9,115.1,41.8,234.2,316.6,261.9,95.4,180.4,0.6,0,1287.6
Orissa,Rayagada,2005,21.1,2.4,50.2,31.4,60.6,134.4,212.3,117.2,357.6,205.7,39.3,0.1,1232.3
Orissa,Rayagada,2006,0,0,80.5,59.2,91.2,264.8,469.7,533.3,275.9,23.6,34.9,0,1833.1
Orissa,Rayagada,2007,0,5.5,8.9,43.7,108.1,249,187.8,454.5,302.6,55.5,3.2,0,1418.8
Orissa,Rayagada,2008,6,24,56.2,39.4,17.2,129.4,243,362.7,381.7,29.8,1.6,0,1291.0
Orissa,Rayagada,2009,0,0,6.2,7.5,37.7,167.9,504.1,288.8,97.9,102.3,34.4,0,1246.8
Orissa,Rayagada,2010,28.7,1.4,1.9,24,112.9,146.1,392.3,312.3,175.7,178.6,33.1,44.9,1451.9
Orissa,Sambalpur,2004,3.6,12.8,5.9,56.1,6.3,88.8,404.8,522.5,168.7,60.9,0,0,1330.4
Orissa,Sambalpur,2005,39.1,7.1,13.2,0.6,32.6,258.5,629.4,243.2,131.6,153.7,3.6,50.4,1563.0
Orissa,Sambalpur,2006,0,0,65.6,12.3,84.3,124.8,381.6,714.5,154.4,28.4,5.5,0,1571.4
Orissa,Sambalpur,2007,0,66.5,2,10.5,24.1,263.7,345.8,395.6,431.5,31.4,10,0,1581.1
Orissa,Sambalpur,2008,30.2,14,4.6,15,6.6,344.4,397,446.8,345.3,16.7,0,0,1620.6
Orissa,Sambalpur,2009,0,0,0,0.9,51.1,53.3,545.9,327.3,120.6,78.4,17.8,0.3,1195.6
Orissa,Sambalpur,2010,2,3.2,0,0,27.1,143.6,261.4,194.1,150.2,60.3,16.7,28.8,887.4
Orissa,Sonepur,2004,7.5,0,5.2,0,18,182.8,321.3,281.2,114.7,51.3,0,0,982.0
Orissa,Sonepur,2005,82.7,5.7,8.3,0,47,66.3,585.8,206.7,160.3,130,0,6.7,1299.5
Orissa,Sonepur,2006,0,0,59.3,12,64,130.1,469.3,1224.3,141,18.7,7,0,2125.7
Orissa,Sonepur,2007,0,19.8,0,0.3,21.3,502.7,229.7,319,373.8,25.7,2,0,1494.3
Orissa,Sonepur,2008,20,17,0,0,0,397.2,383.7,404.7,335.7,7,0,0,1565.3
Orissa,Sonepur,2009,0,0,0,0,7.7,90,1023.3,301.7,199,32.7,44,0,1698.4
Orissa,Sonepur,2010,0,0,0,4.3,49.1,148,268.7,220,155,34.7,28,25.3,933.1
Orissa,Sundargarh,2004,2.9,4.4,11.7,46.4,38.1,117.9,366.4,566.8,133,67.5,0,0,1355.1
Orissa,Sundargarh,2005,25.1,6.2,13.3,6.7,21.1,315.7,351.3,245.5,169.6,117,0,38,1309.5
Orissa,Sundargarh,2006,0,0,26.8,13,114.3,123.1,455.6,418.7,130.1,30.6,2.7,0,1314.9
Orissa,Sundargarh,2007,3.3,57.5,3.8,11.3,30.5,185,454,583.8,240,22.7,59.9,0,1651.8
Orissa,Sundargarh,2008,20.9,17.8,11.6,18.7,8.5,361.1,446.8,384.8,275.3,27.1,0.1,0,1572.7
Orissa,Sundargarh,2009,0,0,0.8,0.9,71,90.1,448.6,305.7,120.7,89.1,22.2,0,1149.1
Orissa,Sundargarh,2010,1.2,2.2,0,6.3,36.1,139.6,265.7,276.4,133.8,56.9,10.2,42.7,971.1
Pondicherry,Pondicherry,2004,29.8,0,0.5,0.1,370.2,19.3,30.1,120,323.7,505,399,41.8,1839.5
Pondicherry,Pondicherry,2005,1,15.8,11.7,145.6,39.4,0.8,19.2,83.6,163.7,222.5,897.5,172.6,1773.4
Pondicherry,Pondicherry,2006,23.8,0,56.7,4.6,70.7,59.1,21.6,56.5,94.7,426.8,275.2,127.6,1217.3
Pondicherry,Pondicherry,2007,0.1,33.1,0,19.7,4.9,28.3,119.5,151.5,59,432.8,161.3,344.8,1355.0
Pondicherry,Pondicherry,2008,51,21.5,225.3,21.6,18.6,49,8.3,60.3,38.8,332.3,704.5,128.5,1659.7
Pondicherry,Pondicherry,2009,33.7,0,105.4,49.9,36.5,5.5,37.1,87,50.7,76.2,712.4,389.5,1583.9
Pondicherry,Pondicherry,2010,46.7,0,0,0,114.7,237.3,32.7,158.8,182.7,243.1,498.4,203.4,1717.8
Punjab,Amritsar,2004,37.9,11,0,6.9,44,45.8,131.6,65.4,2.8,28.5,3.3,4.4,381.6
Punjab,Amritsar,2005,69.3,64.4,39.2,10.6,4.9,62.1,205.6,110.3,120.9,3.4,2.7,0,693.4
Punjab,Amritsar,2006,8.4,8.2,41.7,0.2,39.1,106.5,365.6,124.7,194.3,40.6,11,17.2,957.5
Punjab,Amritsar,2007,0,89,45,0.3,19.9,143.1,58.9,138.5,62.7,0,13.6,4,575
Punjab,Amritsar,2008,32.3,8,0,67.4,28.5,168.8,144.3,355.5,46,14,0,4.5,869.3
